X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Address,Latitude,Longitude,Ordinance_,Ordinance1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2994440000405,44.9921440002454,890,Victory 1,2022-2023,4,271123319426,2023/02/23 00:00:00+00,12:05:00,1314 IRVING AVE N,44.992144,-93.299444,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2196399998861,44.9251619996267,891,Victory 1,2022-2023,4,271123340710,2023/02/23 00:00:00+00,12:06:00,3622 43RD ST E,44.925162,-93.21964,478.1000(b),Snow emergency parking restrictions - even number address,12,Hiawatha,Longfellow,2,6
-93.2252410000721,44.9001299999995,892,Victory 1,2022-2023,4,271123337012,2023/02/23 00:00:00+00,12:07:00,5644 BOSSEN TERR,44.90013,-93.225241,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2516179996709,44.9609580001117,893,Victory 1,2022-2023,4,271123334879,2023/02/23 00:00:00+00,12:07:00,1536 22ND ST E,44.960958,-93.251618,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2515629998325,44.9609499997428,894,Victory 1,2022-2023,4,271123334878,2023/02/23 00:00:00+00,12:06:00,1534 22ND ST E,44.96095,-93.251563,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2981020002071,45.0067399997512,895,Victory 1,2022-2023,4,271123341310,2023/02/23 00:00:00+00,12:06:00,2618 HUMBOLDT AVE N,45.00674,-93.298102,478.1000(b),Snow emergency parking restrictions - even number address,5,Jordan,Near North,2,1
-93.2329979998578,44.9650900000035,896,Victory 1,2022-2023,4,271123338104,2023/02/23 00:00:00+00,12:05:00,808 27TH AVE S,44.96509,-93.232998,478.1000(b),Snow emergency parking restrictions - even number address,2,Cedar Riverside,University,2,4
-93.225231999657,44.9001770003683,897,Victory 1,2022-2023,4,271123337011,2023/02/23 00:00:00+00,12:05:00,5642 BOSSEN TERR,44.900177,-93.225232,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2774670001019,44.943113000065,898,Victory 1,2022-2023,4,271123335392,2023/02/23 00:00:00+00,12:04:00,6 33RD ST W,44.943113,-93.277467,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.310752999951,45.0008230002813,899,Victory 1,2022-2023,4,271123339903,2023/02/23 00:00:00+00,12:05:00,2106 RUSSELL AVE N,45.000823,-93.310753,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.2519159999234,44.9609600002039,900,Victory 1,2022-2023,4,271123334877,2023/02/23 00:00:00+00,12:05:00,1526 22ND ST E,44.96096,-93.251916,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.28438699996,44.9488850000428,901,Victory 1,2022-2023,4,271123340298,2023/02/23 00:00:00+00,12:04:00,2940 GRAND AVE S,44.948885,-93.284387,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2249950004189,44.9002399996763,902,Victory 1,2022-2023,4,271123337010,2023/02/23 00:00:00+00,12:04:00,5638 BOSSEN TERR,44.90024,-93.224995,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2308519998199,44.9836499997477,903,Victory 1,2022-2023,4,271123340381,2023/02/23 00:00:00+00,12:04:00,1510 8TH ST SE,44.98365,-93.230852,478.1000(b),Snow emergency parking restrictions - even number address,2,University of Minnesota,University,2,4
-93.2520269996463,44.960971999858,904,Victory 1,2022-2023,4,271123334876,2023/02/23 00:00:00+00,12:04:00,1524 22ND ST E,44.960972,-93.252027,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2330499995578,44.9652130002798,905,Victory 1,2022-2023,4,271123338103,2023/02/23 00:00:00+00,12:04:00,808 27TH AVE S,44.965213,-93.23305,478.1000(b),Snow emergency parking restrictions - even number address,2,Cedar Riverside,University,2,4
-93.2521439996458,44.9610049995811,906,Victory 1,2022-2023,4,271123334875,2023/02/23 00:00:00+00,12:03:00,1522 22ND ST E,44.961005,-93.252144,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.223669000424,44.9323799997372,907,Victory 1,2022-2023,4,271123334197,2023/02/23 00:00:00+00,12:03:00,3312 39TH ST E,44.93238,-93.223669,478.1000(b),Snow emergency parking restrictions - even number address,12,Howe,Longfellow,2,6
-93.2775979998478,44.9431390003646,908,Victory 1,2022-2023,4,271123335391,2023/02/23 00:00:00+00,12:02:00,2 33RD ST W,44.943139,-93.277598,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2562900001833,44.9582029998686,909,Victory 1,2022-2023,4,271123337855,2023/02/23 00:00:00+00,12:02:00,2424 13TH AVE S,44.958203,-93.25629,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2623119999988,45.0063929999371,910,Victory 1,2022-2023,4,271123333443,2023/02/23 00:00:00+00,12:02:00,340 18TH AVE NE,45.006393,-93.262312,478.1000(b),Snow emergency parking restrictions - even number address,1,Holland,Northeast,2,2
-93.2306919996361,44.9836240003474,911,Victory 1,2022-2023,4,271123340380,2023/02/23 00:00:00+00,12:00:00,1512 8TH ST SE,44.983624,-93.230692,478.1000(b),Snow emergency parking restrictions - even number address,2,University of Minnesota,University,2,4
-93.2994749996715,44.9935349996406,912,Victory 1,2022-2023,4,271123319425,2023/02/23 00:00:00+00,12:00:00,1410 IRVING AVE N,44.993535,-93.299475,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2392779998797,44.984501000321,913,Victory 1,2022-2023,4,271123338590,2023/02/23 00:00:00+00,12:02:00,1004 6TH ST SE,44.984501,-93.239278,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2562769995838,44.9580160002383,914,Victory 1,2022-2023,4,271123337854,2023/02/23 00:00:00+00,12:01:00,2434 13TH AVE S,44.958016,-93.256277,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2843720001677,44.9504399998062,915,Victory 1,2022-2023,4,271123336504,2023/02/23 00:00:00+00,11:59:00,2842 GRAND AVE S,44.95044,-93.284372,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2312769996338,44.9650520000498,916,Victory 1,2022-2023,4,271123338102,2023/02/23 00:00:00+00,12:01:00,808 28TH AVE S,44.965052,-93.231277,478.1000(b),Snow emergency parking restrictions - even number address,2,Cedar Riverside,University,2,4
-93.2392680003179,44.9844970001365,917,Victory 1,2022-2023,4,271123337640,2023/02/23 00:00:00+00,12:01:00,1008 6TH ST SE,44.984497,-93.239268,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2219349996005,44.9662430001144,918,Victory 1,2022-2023,4,271123306939,2023/02/23 00:00:00+00,12:00:00,1120 YALE AVE SE,44.966243,-93.221935,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2697660002007,44.9977560000394,919,Victory 1,2022-2023,4,271123339733,2023/02/23 00:00:00+00,11:45:00,70 11TH AVE NE,44.997756,-93.269766,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2702249997838,45.0060219999154,920,Victory 1,2022-2023,4,271123333440,2023/02/23 00:00:00+00,11:44:00,38 18TH AVE NE,45.006022,-93.270225,478.1000(b),Snow emergency parking restrictions - even number address,3,Bottineau,Northeast,2,2
-93.2540159996386,44.9618800003618,921,Victory 1,2022-2023,4,271123334872,2023/02/23 00:00:00+00,11:44:00,1420 21ST ST E,44.96188,-93.254016,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2801800002068,44.9430210003189,922,Victory 1,2022-2023,4,271123335385,2023/02/23 00:00:00+00,11:42:00,1406 33RD ST W,44.943021,-93.28018,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2694110000176,44.9978679998084,923,Victory 1,2022-2023,4,271123339732,2023/02/23 00:00:00+00,11:42:00,80 11TH AVE NE,44.997868,-93.269411,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2844130002597,44.9495799997173,924,Victory 1,2022-2023,4,271123340293,2023/02/23 00:00:00+00,11:40:00,2916 GRAND AVE S,44.94958,-93.284413,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2712920004254,45.0059829999155,925,Victory 1,2022-2023,4,271123333439,2023/02/23 00:00:00+00,11:41:00,22 18TH AVE NE,45.005983,-93.271292,478.1000(b),Snow emergency parking restrictions - even number address,3,Sheridan,Northeast,2,2
-93.2365330000978,44.9833609999102,926,Victory 1,2022-2023,4,271123337630,2023/02/23 00:00:00+00,11:41:00,1212 6TH ST SE,44.983361,-93.236533,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2200800003917,44.9662410000222,927,Victory 1,2022-2023,4,271123306935,2023/02/23 00:00:00+00,11:40:00,1306 YALE AVE SE,44.966241,-93.22008,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2694120000637,44.997862000431,928,Victory 1,2022-2023,4,271123339731,2023/02/23 00:00:00+00,11:41:00,82 11TH AVE NE,44.997862,-93.269412,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2177580003314,44.9846570003203,929,Victory 1,2022-2023,4,271123345146,2023/02/23 00:00:00+00,11:41:00,830 25TH AVE SE,44.984657,-93.217758,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.2537990004235,45.0019809997234,930,Victory 1,2022-2023,4,271123339312,2023/02/23 00:00:00+00,11:39:00,1332 MADISON ST NE,45.001981,-93.253799,478.1000(b),Snow emergency parking restrictions - even number address,1,Logan Park,Northeast,2,2
-93.2708699998506,45.0059959996157,931,Victory 1,2022-2023,4,271123333438,2023/02/23 00:00:00+00,11:40:00,24 18TH AVE NE,45.005996,-93.27087,478.1000(b),Snow emergency parking restrictions - even number address,3,Sheridan,Northeast,2,2
-93.2634979998328,44.9664230003212,932,Victory 1,2022-2023,4,271123338101,2023/02/23 00:00:00+00,11:40:00,732 17TH ST E,44.966423,-93.263498,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2537800004466,44.9638149996625,933,Victory 1,2022-2023,4,271123334032,2023/02/23 00:00:00+00,11:40:00,1504 19TH ST E,44.963815,-93.25378,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2177900000084,44.9849139995815,934,Victory 1,2022-2023,4,271123345145,2023/02/23 00:00:00+00,11:40:00,842 25TH AVE SE,44.984914,-93.21779,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.236462000421,44.9833599998642,935,Victory 1,2022-2023,4,271123336981,2023/02/23 00:00:00+00,11:39:00,1210 6TH ST SE,44.98336,-93.236462,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2200509999536,44.9662339996994,936,Victory 1,2022-2023,4,271123306934,2023/02/23 00:00:00+00,11:39:00,1310 YALE AVE SE,44.966234,-93.220051,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2178110000776,44.9849830000654,937,Victory 1,2022-2023,4,271123345144,2023/02/23 00:00:00+00,11:39:00,844 25TH AVE SE,44.984983,-93.217811,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.269029000388,44.9980419997386,938,Victory 1,2022-2023,4,271123339730,2023/02/23 00:00:00+00,11:38:00,90 11TH AVE NE,44.998042,-93.269029,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.263611999694,44.9663329997682,939,Victory 1,2022-2023,4,271123338100,2023/02/23 00:00:00+00,11:38:00,730 17TH ST E,44.966333,-93.263612,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2995060002017,44.9943729996143,940,Victory 1,2022-2023,4,271123319421,2023/02/23 00:00:00+00,11:35:00,1500 IRVING AVE N,44.994373,-93.299506,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2842320000068,44.9496969997168,941,Victory 1,2022-2023,4,271123340292,2023/02/23 00:00:00+00,11:38:00,2916 GRAND AVE S,44.949697,-93.284232,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2358589995931,44.9831500000725,942,Victory 1,2022-2023,4,271123336980,2023/02/23 00:00:00+00,11:37:00,1228 6TH ST SE,44.98315,-93.235859,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2178079999392,44.9850199999731,943,Victory 1,2022-2023,4,271123344662,2023/02/23 00:00:00+00,11:38:00,846 25TH AVE SE,44.98502,-93.217808,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.2178209996394,44.9851699996957,944,Victory 1,2022-2023,4,271123344661,2023/02/23 00:00:00+00,11:36:00,848 25TH AVE SE,44.98517,-93.217821,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.2842200003527,44.949687000155,945,Victory 1,2022-2023,4,271123340291,2023/02/23 00:00:00+00,11:34:00,2916 GRAND AVE S,44.949687,-93.28422,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2199899998386,44.9662620000913,946,Victory 1,2022-2023,4,271123306933,2023/02/23 00:00:00+00,11:36:00,1314 YALE AVE SE,44.966262,-93.21999,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2545289999134,44.9639830002154,947,Victory 1,2022-2023,4,271123334031,2023/02/23 00:00:00+00,11:35:00,1422 19TH ST E,44.963983,-93.254529,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2843089999603,44.950801000266,948,Victory 1,2022-2023,4,271123336500,2023/02/23 00:00:00+00,11:34:00,2832 GRAND AVE S,44.950801,-93.284309,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.261119999888,44.9674279999023,949,Victory 1,2022-2023,4,271123337422,2023/02/23 00:00:00+00,11:35:00,1516 ELLIOT AVE S,44.967428,-93.26112,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2546170003742,44.9639699996159,950,Victory 1,2022-2023,4,271123334030,2023/02/23 00:00:00+00,11:34:00,1420 19TH ST E,44.96397,-93.254617,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.268249000391,44.9983250001986,951,Victory 1,2022-2023,4,271123339729,2023/02/23 00:00:00+00,11:33:00,108 11TH AVE NE,44.998325,-93.268249,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2477009998013,44.9251799995574,952,Victory 1,2022-2023,4,271123336184,2023/02/23 00:00:00+00,11:33:00,1824 43RD ST E,44.92518,-93.247701,478.1000(b),Snow emergency parking restrictions - even number address,8,Northrop,Nokomis,2,6
-93.2199689997695,44.9662769998837,953,Victory 1,2022-2023,4,271123306932,2023/02/23 00:00:00+00,11:32:00,1314 YALE AVE SE,44.966277,-93.219969,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2574309997408,44.9614640000636,954,Victory 1,2022-2023,4,271123337849,2023/02/23 00:00:00+00,11:32:00,2114 12TH AVE S,44.961464,-93.257431,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2842489998914,44.9497470002239,955,Victory 1,2022-2023,4,271123340290,2023/02/23 00:00:00+00,11:31:00,2908 GRAND AVE S,44.949747,-93.284249,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-93.2337900004081,44.9853380002486,956,Victory 1,2022-2023,4,271123336979,2023/02/23 00:00:00+00,11:32:00,808 13TH AVE SE,44.985338,-93.23379,478.1000(b),Snow emergency parking restrictions - even number address,3,Marcy Holmes,University,2,4
-93.2563829999754,44.9675730002938,957,Victory 1,2022-2023,4,271123332143,2023/02/23 00:00:00+00,11:32:00,1228 9TH ST S,44.967573,-93.256383,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.219731999632,44.9662830001604,958,Victory 1,2022-2023,4,271123306931,2023/02/23 00:00:00+00,11:31:00,1316 YALE AVE SE,44.966283,-93.219732,478.1000(b),Snow emergency parking restrictions - even number address,2,Prospect Park - East River Road,University,2,4
-93.2614410003019,44.9618719999929,959,Victory 1,2022-2023,4,271123324152,2023/02/23 00:00:00+00,11:31:00,820 21ST ST E,44.961872,-93.261441,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2678429996546,44.9984030001984,960,Victory 1,2022-2023,4,271123339728,2023/02/23 00:00:00+00,11:30:00,120 11TH AVE NE,44.998403,-93.267843,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2562639998836,44.9675419997635,961,Victory 1,2022-2023,4,271123332142,2023/02/23 00:00:00+00,11:31:00,1230 9TH ST S,44.967542,-93.256264,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2576059997171,44.9679580000617,962,Victory 1,2022-2023,4,271123337421,2023/02/23 00:00:00+00,11:30:00,1218 9TH ST S,44.967958,-93.257606,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2228640001734,44.9881240001226,963,Victory 1,2022-2023,4,271123344660,2023/02/23 00:00:00+00,11:30:00,1002 21ST AVE SE,44.988124,-93.222864,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
